Q1,Q2,Q3,Q4,chain,n_transactions,token_concentration_ratio,variance_total,variance_holders_gt1pct,token_supply,n_initial_deposits,consensus,start_date,G1_half,W1_half,X1_half,flag,has_website,has_twitter,start_year,start_month
7.91139733005902,9.433083843269053,11.066106971178531,11.546776015345365,BSC,18.208225394761705,14.592794362367771,17.95685208206767,21.541610815118094,13.31298538982153,4.882801922586371,POSA,2013-05-01,2.3978952727983707,7.030857476116121,1.0986122886681098,0,1,1,2013,5
2.6973262377392344,6.154858094016418,6.118097198041348,5.634789603169249,ETH,7.781138509845015,5.308267697401205,11.825112579537796,15.333971256960096,8.853808274977197,0.9477893989335261,POS,2014-05-22,0.0,6.670766320845874,0.6931471805599453,0,1,1,2014,5
0.18123763623091707,0.028393074501217887,2.448847599972298,1.600195331067168,ETH,10.594156665220533,6.934397209928558,32.57407938529925,36.52204895476502,20.72325583798642,0.18123763623091707,POS,2014-06-22,0.6931471805599453,0.6931471805599453,0.0,1,1,1,2014,6
0.00786895837869518,0.5709795465857378,0.6205764877251099,0.832909122935104,BSC,9.470625553571013,5.8888779583328805,20.279520790284874,24.33596619445573,13.244557618768276,0.002796087302001274,POSA,2014-08-21,12.345838935721968,9.17585244151751,3.828641396489095,0,1,1,2014,8
0.7911809208313108,0.712949807856125,0.7016112589720747,0.7342891238911206,ETH,19.385927805237362,15.658244312368518,35.02376251864241,43.72660201717565,24.83314228896249,0.7911809208313108,POS,2015-02-26,1.3862943611198906,2.4849066497880004,3.7612001156935624,0,1,1,2015,2
0.19062035960864973,1.506297153514587,0.6312717768418579,2.505525936990736,ETH,11.655622226980915,8.710124927322207,24.32419190361196,30.381317281477706,17.553180200057167,0.14410034397375684,POS,2015-09-06,5.4638318050256105,0.0,4.553876891600541,0,1,1,2015,9
1.0116009116784799,0.7188149273085231,0.7188149273085231,1.6882490928583902,ETH,10.660196214585818,9.1649245084457,30.569511112961397,36.06241773214837,21.239495184264396,0.22314355131420976,POS,2015-09-15,1.791759469228055,1.9459101490553132,4.02535169073515,0,1,1,2015,9
0.00044040300835716714,0.0004304373485514149,0.00265830357810995,4.0808370788636,BSC,9.339436945310593,7.671826797878781,10.726241924539275,15.122750904049827,10.30612352758542,0.00028105050160751207,POSA,2015-12-16,0.0,0.6931471805599453,0.0,1,1,1,2015,12
0.02438036872537804,0.1389102754620027,0.6439059896932624,1.5366521427084476,ETH,7.134093721192866,5.455321115357702,49.75109777119943,52.021633499227775,20.72326583794641,0.014188860335142333,POS,2016-09-19,1.9459101490553132,1.0986122886681098,2.5649493574615367,1,1,1,2016,9
6.522092798170152,4.700480365792417,5.765191102784844,4.0943445622221,BSC,12.73560912435528,9.256364810287462,11.870923387597403,18.36877357156714,11.695255355062795,5.605802066295998,POSA,2016-11-09,1.3862943611198906,6.396929655216146,0.0,0,1,1,2016,11
0.21809000362481082,0.08569133945665308,0.08569133945665308,0.0190599986746154,BSC,9.002454823050954,5.666426688112432,89.65923031632065,47.661095551334014,47.66113977231501,0.0051994593533743255,POSA,2016-11-13,0.6931471805599453,5.25227342804663,1.3862943611198906,1,1,1,2016,11
7.335633981927201,6.608000625296087,8.748304912379623,8.215276958936633,BSC,11.701990897297529,8.916237731721479,7.530642435580544,15.015439554383637,8.612670629959313,3.2367157429965316,POSA,2017-02-08,8.229777750081887,3.58351893845611,1.0986122886681098,0,1,1,2017,2
1.958685340544036,1.9401794743463283,0.8501509293696101,0.20701416938432615,ETH,10.31860591767243,8.096817470572319,21.048467137392624,25.86641455981724,15.959811727453447,0.13050180806415815,POS,2017-03-04,4.8283137373023015,7.0909098220799835,1.0986122886681098,1,1,1,2017,3
3.9371057857956093,2.3739750890807185,6.315647290596457,3.5779478934066544,ETH,10.820478039524556,7.518607216815252,17.419784721821618,21.909817265187396,13.473180533072732,2.1077860146889784,POS,2017-03-09,2.1972245773362196,2.3978952727983707,0.6931471805599453,0,1,1,2017,3
0.19540229633248507,0.8763017236577918,1.0750024230289759,0.8020015854720274,ETH,13.657692327554505,10.613368932087239,30.31916415732814,38.94965046939733,21.066855542045708,0.02176149178151269,POS,2017-03-16,7.365812837209472,1.0986122886681098,7.01301578963963,0,1,1,2017,3
1.667706820558076,0.6484635729333053,0.6673164205254238,0.11234605983153843,ETH,3.258096538021482,8.807022955925477,24.06147712643889,29.87744046330456,17.221116258143265,0.6971392018294827,POS,2017-05-08,2.3978952727983707,0.6931471805599453,3.367295829986474,0,1,1,2017,5
6.018593214496234,5.389071729816501,6.472346294500901,6.061456918928017,ETH,13.05073632522208,9.902336890778733,21.658633088709863,29.616075863846373,16.118095750958314,4.672828834461906,POS,2017-05-11,3.713572066704308,1.0986122886681098,5.58724865840025,0,1,1,2017,5
1.8870696490323797,2.163323025660538,2.747270914255491,2.388762789235098,ETH,12.414504508698597,9.24445190160495,25.612860429178955,33.61665399966662,17.581172482456715,1.0296194171811581,POS,2017-05-28,4.3694478524670215,1.6094379124341003,3.8066624897703196,0,1,1,2017,5
6.044426947762346,3.053340586174304,5.328720472459081,4.227329972492046,ETH,12.703095447118704,10.197909361850968,26.601670122653235,18.39978855324364,18.420680753952364,4.042156130476514,POS,2017-06-17,2.0794415416798357,4.07753744390572,3.713572066704308,1,1,1,2017,6
3.086486636822455,1.2864740258376797,2.3085671646715933,0.6729444732424258,ETH,15.47722170448814,10.594532525004203,24.35923034780266,32.07553533931748,18.606997315778308,3.086486636822455,POS,2017-06-19,4.343805421853684,4.6913478822291435,4.6913478822291435,0,1,1,2017,6
2.1162555148025524,4.252202646837681,0.34472381281897796,1.0260415958332743,ETH,12.4395387356473,8.332067707289548,27.382687272553415,34.05544588287382,17.988415495608916,0.7866375236472842,POS,2017-06-24,5.652489180268651,0.0,7.048386408721883,0,1,1,2017,6
0.5163503344086906,0.10642994361584655,0.22609917913984232,0.05259245011917058,ETH,13.993808196313315,11.329182899020827,32.15609855733715,40.74663752328022,22.640904395112987,0.04305948946044697,POS,2017-07-07,6.0063531596017325,10.169728906753061,1.791759469228055,1,1,1,2017,7
3.2168738221975275,2.134166441369082,2.410542234499138,0.8458682675776092,BSC,14.037786533043034,10.725203833890781,17.811920453806387,23.94232891697084,16.716382605469565,1.1378330018213911,POSA,2017-07-10,1.6094379124341003,1.6094379124341003,0.0,0,1,1,2017,7
1.547562508716013,0.2287279296081104,1.0367368849500223,0.27611543608031547,BSC,12.327701609447713,8.76748487464946,22.06085101322259,28.69293703241073,16.04552506565036,0.13889199886661863,POSA,2017-07-10,0.6931471805599453,1.9459101490553132,1.3862943611198906,0,1,1,2017,7
1.3110318766193438,0.4749911707567746,0.6830968447064438,0.6259384308664953,ETH,14.657898527396984,11.507892822442154,26.162466878652804,34.75029627427803,19.86759972453575,0.33647223662121295,POS,2017-07-12,4.976733742420574,4.394449154672439,4.04305126783455,0,1,1,2017,7
0.5186747387093896,0.05802359501830822,0.059711263655360815,0.0756639039209896,ETH,10.652896912104206,8.191463051326927,27.229358991908725,32.934451980477945,18.625314062603127,0.013902905168991422,POS,2017-07-15,1.6094379124341003,6.131226489483141,3.6109179126442243,1,1,1,2017,7
0.2768738737351776,0.10345870836822998,7.003065458786462,3.7558369222388173,ETH,10.010771217755803,7.141245122350491,18.49202645412609,22.655137486314743,13.849855721398374,0.05448818528406973,POS,2017-08-13,0.0,1.791759469228055,0.0,0,1,1,2017,8
0.8544153281560676,0.5007752879124893,0.6626879730752367,0.1988508587451652,ETH,13.849657846110942,11.032515881090573,28.419386376425543,28.689975437809146,20.72326583794641,0.008563230660487873,POS,2017-08-17,3.7612001156935624,1.9459101490553132,5.043425116919247,0,1,1,2017,8
0.2546422183735807,2.0347056478384444,1.9300710850255671,1.801709800081223,ETH,12.964225425629587,10.622667910142889,27.395225646276177,36.09383661160471,20.187854315742367,0.21430460264700538,POS,2017-08-22,5.209486152841421,8.618123909994678,0.0,0,1,1,2017,8
0.48858001481867097,0.039220713153281295,0.013902905168991422,0.044973365642731154,ETH,10.478751692439356,7.346655163176539,18.333277412440943,0.0,21.416413018006356,0.06952606264861023,POS,2017-08-28,1.3862943611198906,3.912023005428146,2.9444389791664403,1,1,1,2017,8
0.06639616963968258,0.00899740171285744,0.004899975488192073,0.001626676244521201,ETH,12.23194992198279,9.945301055349539,37.649536604895175,44.02883609923653,23.025850930040455,0.032641424715762216,POS,2017-09-05,6.79346613258001,1.3862943611198906,1.6094379124341003,1,1,1,2017,9
0.7376424204464965,10.416371057411563,3.9862024036023977,3.1059310658520665,ETH,16.584624876447457,13.490988828726621,25.688325517014558,31.85499565108444,20.72326583794641,0.14531173116005394,POS,2017-09-21,6.591673732008658,6.131226489483141,5.6131281063880705,0,1,1,2017,9
0.15700374880966478,0.13102826240640408,0.10885440491208209,0.35767444427181594,BSC,13.646792453223679,11.209682954400392,26.771541228086978,36.06716999162576,19.504467088376934,0.001998002662673056,POSA,2017-09-22,7.039660349862076,1.6094379124341003,8.010027528481734,0,1,1,2017,9
0.1988508587451652,0.7030975114131134,1.927164106234258,0.5709795465857378,ETH,14.954412219334818,12.595225428146033,27.987701831598418,36.134930732839415,21.508618076098728,0.013902905168991422,POS,2017-09-25,4.007333185232471,4.584967478670572,5.356586274672012,0,1,1,2017,9
1.8196988379172965,1.0818051703517284,1.4701758451005926,1.8748743759385615,ETH,3.258096538021482,9.795623906660182,26.45630735286822,33.246789576006286,19.293981921081453,1.0438040521731147,POS,2017-09-25,8.086717920303906,9.259225769705994,0.0,0,1,1,2017,9
0.7323678937132266,0.8712933659434193,1.4085449700547104,0.5785777258168091,BSC,16.523844318859606,13.276967668620097,25.814983432975247,34.23840671119208,19.928987360026518,0.02019470728551928,POSA,2017-10-02,1.9459101490553132,1.791759469228055,0.6931471805599453,0,1,1,2017,10
0.028587456851912555,0.0021975835434872217,2.259677591982769,3.2414197893030954,ETH,11.092991181392305,10.27756518740266,35.160814277834234,44.7076272585264,23.025850930040455,0.026641930946421175,POS,2017-10-12,7.13966033596492,2.1972245773362196,6.0112671744041615,1,1,1,2017,10
0.3045391895182038,0.02634977532278202,0.013902905168991422,0.045928931888399804,ETH,12.418361497172986,10.295394496045441,28.830916061232458,36.709069796889914,21.416413020309857,0.021497269010823012,POS,2017-10-14,1.9459101490553132,4.875197323201151,3.713572066704308,1,1,1,2017,10
0.31748963015888587,0.06807912081059435,0.09075436326846414,0.06006446495787158,ETH,12.663171490068919,10.036312445648633,29.68766805455425,37.37493164760991,20.72326583794641,0.052801156991127564,POS,2017-10-18,2.3978952727983707,5.1647859739235145,2.70805020110221,1,1,1,2017,10
1.1052568313867783,0.17395330712343804,0.4824261492442927,0.16551443847757338,ETH,12.54037467180468,9.502263438685219,29.554161477439095,36.95735077217519,20.030118658386467,0.29266961396282,POS,2017-10-18,3.871201010907891,0.0,3.912023005428146,0,1,1,2017,10
3.0731561705187946,2.498973906999436,3.2816628129669656,2.7738379416402132,ETH,11.13090340858853,9.22276289197474,27.71694015041705,34.979851599964775,18.925337845443977,0.5364933705145685,POS,2017-10-25,8.533263371593732,9.417435838868785,7.155396301896734,0,1,1,2017,10
1.1065804583172865,0.24059046491793043,0.4906025080769565,0.1693207446167031,ETH,3.258096538021482,9.498297406622395,29.55924922505332,36.63574151553354,20.030118658386467,0.19704595219233664,POS,2017-10-26,3.7612001156935624,5.365976015021851,4.3694478524670215,1,1,1,2017,10
0.7747271675523681,0.1484200051182733,0.41012091964435843,0.1527210870176639,ETH,13.349251907523408,10.655823029773595,27.43052777235527,34.72405518671436,20.722780361239064,0.04401688541677433,POS,2017-10-29,8.271548374755515,1.6094379124341003,7.57095858316901,0,1,1,2017,10
0.3293037471426004,0.10345870836822998,0.026641930946421175,0.012916225266546327,ETH,11.603698092912076,11.043865390436705,28.450598732187466,37.078882335692775,20.72326583794641,0.042101176018635396,POS,2017-10-31,4.127134385045092,2.0794415416798357,4.02535169073515,1,1,1,2017,10
0.795252403497099,0.1687743733484882,0.1536253990343125,0.031110995025052664,ETH,10.700341381869716,8.934059722248843,28.619105523729022,36.811999490479394,18.921071163499192,0.33519356232270403,POS,2017-11-04,1.9459101490553132,4.248495242049359,2.70805020110221,1,1,1,2017,11
0.13102826240640408,0.009554212804811658,0.010643160098479827,0.006379606964039027,ETH,11.50913830271565,11.387294212470042,30.33080405848117,38.61541926931542,21.867995722926384,0.05921185963184609,POS,2017-12-19,4.77912349311153,4.07753744390572,2.4849066497880004,1,1,1,2017,12
1.264126727145683,2.883682769745368,4.527857082885421,2.7006898466959175,ETH,9.859378912910065,9.18881025342582,24.201502981222703,30.57499797830759,17.50439003707821,0.7975071958841881,POS,2017-12-21,7.616283561580385,0.0,1.3862943611198906,0,1,1,2017,12
1.7613002617433464,0.6286086594223741,0.556009292341311,0.11627078166538653,ETH,10.253475186175006,9.25339986143663,21.284348162703647,27.247490185279418,16.805891970159564,0.4440445900756395,POS,2017-12-21,1.9459101490553132,5.438079308923196,3.044522437723423,1,1,1,2017,12
1.7578579175523736,0.29266961396282,0.09712671073072274,0.08984070399978947,ETH,12.204591549248375,9.745136396380753,30.63312973534049,37.926200147811855,21.338451476577184,1.7578579175523736,POS,2017-12-22,4.584967478670572,10.675931008412125,0.0,0,1,1,2017,12
1.8481398026641627,0.2858381234222375,0.12121801823186713,0.5288502006788095,BSC,10.407620832440994,8.454253391642363,53.84431890099459,60.29337491323101,31.543044121356715,0.29462292888109953,POSA,2017-12-23,5.849324779946859,8.423102268016642,2.1972245773362196,1,1,1,2017,12
0.7178397931503169,0.7163753066791524,0.6956440607585325,0.765932850285593,ETH,16.85460438263319,13.133936153756945,28.395292554110746,37.16039907868387,21.969826550246943,0.6856189141391538,POS,2017-12-27,1.3862943611198906,5.062595033026967,4.812184355372417,0,1,1,2017,12
0.7207623475929187,0.708035793053696,0.696641069814201,0.7654678421395714,ETH,16.86740348109029,13.134754291965168,28.368119507028332,37.272331438402084,21.938122533947475,0.7114781372446687,POS,2018-01-04,1.6094379124341003,4.04305126783455,5.056245805348308,0,1,1,2018,1
0.6585195032498777,0.024634074291672872,0.018409500482749187,0.011256408255699296,BSC,7.982416346827733,4.976733742420574,16.752635529299194,18.484208957312525,11.51293546492023,0.6585195032498777,POSA,2018-01-13,4.418840607796598,5.802118375377063,6.282266746896006,1,1,1,2018,1
0.14781637469421868,0.07860783257861408,0.056285811010591824,0.0031051739534143246,ETH,3.258096538021482,10.916687185578304,27.487117447062282,36.060829152814044,19.806975107572256,0.11332868530700317,POS,2018-01-16,1.0986122886681098,1.791759469228055,5.6937321388027,1,1,1,2018,1
0.13102826240640408,2.6340447877917144,2.5937610547000824,1.4747630091074988,ETH,12.29014721431708,10.330909827996335,28.128212148454196,34.83254921745015,20.72326583794641,0.16551443847757338,POS,2018-01-22,9.259225769705994,0.6931471805599453,5.159055299214529,0,1,1,2018,1
1.5602476682433286,0.6626879730752367,1.423108334242607,1.9487632180377197,ETH,11.17180042080831,9.57045937831747,23.747233027320657,31.55537744775266,17.52065902557109,1.5602476682433286,POS,2018-01-23,1.6094379124341003,4.543294782270004,1.6094379124341003,0,1,1,2018,1
1.873339456220478,3.292126286607793,3.5473158897921495,1.366091653802371,ETH,13.45173618691027,10.908100468583346,28.71713275528829,19.783205563918397,20.030118658386467,0.8878912573524571,POS,2018-02-08,8.605387202152153,1.791759469228055,6.212606095751519,0,1,1,2018,2
0.1292723357041392,0.2508365363309585,0.3343270802748248,2.4265710727750367,ETH,4.442651256490317,4.290459441148391,55.30209398358425,57.762559035447715,29.933606208922694,0.11073604159466563,POS,2018-02-17,2.0794415416798357,5.455321115357702,1.9459101490553132,1,1,1,2018,2
0.11955923505763925,1.0367368849500223,0.7561219797213337,0.11689375147149933,ETH,14.023104234198813,11.080001797565458,27.584135990715797,35.1044670202337,20.723265470750093,0.07696104113612832,POS,2018-02-22,4.430816798843313,6.738152494595957,6.5998704992128365,0,1,1,2018,2
0.524846865128245,0.0933263952223926,0.030480707253586856,0.0532648994962224,ETH,8.951310542097564,8.771990436532242,26.144040673121186,32.89661706111348,18.30714524846161,0.2293641631272659,POS,2018-03-01,6.588926477533519,1.791759469228055,2.1972245773362196,1,1,1,2018,3
0.7124594915923181,0.6981347220709844,0.7011153502091222,0.6986321107905149,ETH,14.264040902642808,10.708019566059964,26.860050080314277,35.15611292487143,19.571653140609065,0.6891391591624065,POS,2018-03-06,2.3978952727983707,0.6931471805599453,4.30406509320417,0,1,1,2018,3
0.32270649347365277,0.12451587469756756,0.06185680354510533,0.037218710482608226,ETH,10.8100511286517,9.676084944301534,20.473671732537483,27.356501297572528,16.818053777539966,0.2730279737075312,POS,2018-03-15,0.6931471805599453,2.302585092994046,1.3862943611198906,1,1,1,2018,3
0.18201984461674617,0.010224550677217743,0.029971338495984556,0.03233746245895126,ETH,10.902721397223958,9.815966955006633,28.53028875078973,36.002870791265984,20.030118658386467,0.09523744988684126,POS,2018-03-18,3.7612001156935624,3.7612001156935624,5.37989735354046,1,1,1,2018,3
0.002097798082146129,0.0002599662058575245,1.425515074273172,0.13102826240640408,ETH,11.32674045464155,10.99398366060198,34.2811672119661,42.145439895650675,23.7189981105504,0.0014988761237358919,POS,2018-03-25,2.302585092994046,1.3862943611198906,2.772588722239781,1,1,1,2018,3
0.37961314039194605,0.3506568716131694,0.3167067514923972,0.26316240740512076,ETH,10.490412735357983,9.975575628930383,22.89634177827302,30.43040002620771,17.909855136853043,0.19174369537285943,POS,2018-03-29,6.061456918928017,1.6094379124341003,3.784189633918261,1,1,1,2018,3
1.9065751436566365,2.0541237336955462,2.3105532626432224,0.9162907318741551,BSC,12.932037874321221,9.995838813600315,19.363056178224035,27.38005918806233,15.434898999271326,1.275362800412609,POS,2018-04-07,2.0794415416798357,2.302585092994046,0.0,0,1,1,2018,4
1.7749523509116738,2.128231705849268,2.3105532626432224,0.9745596399981308,ETH,12.997133432219103,9.993191135617908,29.8381545166614,35.28418913787829,15.434898999271326,1.2859213869731034,POS,2018-04-08,2.302585092994046,2.3978952727983707,0.0,0,1,1,2018,4
0.009157937784765629,0.10526051065749295,0.17563256864315802,0.07603468627599762,ETH,12.197853964505642,8.71768205216564,27.75843918430098,33.490225117188615,19.712575537035157,0.0026963615477426086,POS,2018-04-09,1.791759469228055,1.0986122886681098,3.5553480614894135,0,1,1,2018,4
0.04018178963283184,0.017839918128331,0.0017983819413793735,0.0009995003330835331,ETH,11.86786189857524,11.547935402159679,24.465965869192445,28.416223908129435,20.72326583794641,0.030160562894851972,POS,2018-05-08,5.937536205082426,4.77912349311153,4.7535901911063645,1,1,1,2018,5
0.08434114843375087,0.02999560003538042,0.002895803112025565,0.003294566949430031,ETH,10.700206149269437,9.059401196410896,29.182131704212605,35.021361967619,20.806831511064427,0.0744579109180098,POS,2018-05-16,1.9459101490553132,6.040254711277414,3.295836866004329,1,1,1,2018,5
0.18132105646037108,0.036987452050280596,0.010643160098479827,0.012027380212718455,ETH,10.404505235311033,8.101374671228582,31.394843559714182,36.663543433084335,20.723265657946396,0.15871169115482087,POS,2018-05-16,0.6931471805599453,1.791759469228055,0.0,1,1,1,2018,5
0.14297416895110696,0.02019470728551928,0.007571265496318075,0.0033444012503896885,ETH,7.9211727215870145,7.842278779117352,33.35315369963629,38.54614634133149,21.416413018006356,0.14297416895110696,POS,2018-05-22,0.0,1.791759469228055,0.0,1,1,1,2018,5
0.006455120805960848,0.0021886032597002152,0.0003292257992386247,0.00029104764152583615,ETH,3.258096538021482,10.71205943451149,34.32036840747317,41.0432208763613,24.1244632186419,0.006336879501154494,POS,2018-05-23,6.156978985585555,4.204692619390966,2.0794415416798357,1,1,1,2018,5
0.31794451057866907,0.08525984395082342,0.051453281588915704,0.039028386967478346,ETH,9.556197008479035,8.028129059431759,26.246345341189812,31.770366075983038,17.871577853847157,0.31597794160662823,POS,2018-05-26,6.715383386334681,4.6443908991413725,5.998936561946683,1,1,1,2018,5
0.10570685567519789,0.06703228412431732,0.01220521243836222,0.009184691291334469,POLYGON,9.059052257762401,6.655440350367647,27.204244123735556,33.12747825122018,16.965127050653027,0.09580096843878667,POS,2018-05-30,0.6931471805599453,0.0,0.0,1,1,1,2018,5
0.05836324329691494,0.07232066157962612,0.21672298351128702,0.07510747248680541,ETH,12.679037510984953,10.030956857781932,33.76389402106785,39.88689323795896,23.025850930040455,0.05836324329691494,POS,2018-06-03,1.9459101490553132,3.6375861597263857,4.709530201312334,0,1,1,2018,6
0.1484200051182733,2.2082744135228043,2.066862759472976,0.8628899551470398,ETH,13.918890814202015,10.321572692000395,21.623958875338907,28.719933089949752,17.391196870793102,0.1484200051182733,POS,2018-06-03,3.58351893845611,3.6888794541139363,6.966967138613983,0,1,1,2018,6
0.412109650826833,0.9042181506398859,0.5068176023684519,0.17395330712343804,ETH,12.208519649173226,9.798071479779479,28.05498236420364,34.54444824804021,20.36659089443625,0.412109650826833,POS,2018-06-04,4.382026634673881,0.6931471805599453,4.23410650459726,0,1,1,2018,6
2.388762789235098,1.7227665977411035,1.1939224684724346,0.20701416938432615,ETH,9.568853625188556,7.521859252201629,36.44225355559763,43.239984896980225,15.894054779109554,0.6678293725756554,POS,2018-06-04,5.4116460518550396,0.6931471805599453,4.727387818712341,0,1,1,2018,6
5.191388955718048,3.968630156239437,3.0857557762015797,2.626840145676667,ETH,0.6931471805599453,0.6931471805599453,17.72753358339242,17.72753358339242,17.72753358339242,5.191388955718048,POS,2018-06-07,5.293304824724492,1.0986122886681098,5.262690188904886,1,1,1,2018,6
0.001998002662673056,0.004987541511039074,9.399558227684181e-05,0.4571083412600028,ETH,3.258096538021482,11.300499276997215,32.17475889590093,40.41294896382079,23.025850930040455,0.002057881109444038,POS,2018-06-25,6.07993319509559,5.834810737062605,4.276666119016055,1,1,1,2018,6
0.002496880198587199,0.0001146934224579579,3.899923951977242e-05,0.0001419899189543277,ETH,10.605792670880838,10.31387386496336,37.29953015568995,44.959894576210175,24.63528884239456,0.0023971245997214934,POS,2018-07-11,5.683579767338681,1.6094379124341003,5.375278407684165,1,1,1,2018,7
0.08065790301745447,0.03536714383729131,0.020782539182528502,0.013902905168991422,ETH,11.92551844268441,8.14177220465645,34.95298814709877,39.96649248606274,22.587351386811193,0.05164323315183845,POS,2018-07-14,2.0794415416798357,5.5053315359323625,2.1972245773362196,0,1,1,2018,7
0.06556299618375898,0.004023893271579959,0.017771153485118728,0.004535698151669201,ETH,10.99800814830098,10.167696268802267,27.740291673746267,35.29261630005693,19.701614592192207,0.015982595157232417,POS,2018-07-15,6.75343791859778,2.1972245773362196,4.382026634673881,1,1,1,2018,7
0.317063674528284,0.06991777696331576,0.0991446370495685,0.08391826491347072,ETH,9.543664802306665,7.1308988302963465,32.63969028714517,37.193363993822935,20.72326583794641,0.08065790301745447,POS,2018-07-17,2.0794415416798357,4.442651256490317,0.0,1,1,1,2018,7
0.024204688696817394,0.032370380030450716,0.10562048186368383,0.08947500642760275,ETH,9.137662146478197,7.3752557780097545,29.480706446321992,34.37110528964157,19.23161096461314,0.025375306331228243,POS,2018-07-19,4.6913478822291435,2.302585092994046,2.0794415416798357,1,1,1,2018,7
0.013983769749461722,0.0012091686608337335,0.0005066416354492546,0.0005066416354492546,ETH,6.919683849847411,5.703782474656201,31.785778551297188,34.911595964322345,19.11382792951231,0.01296459527142731,POS,2018-07-20,0.0,1.0986122886681098,2.0794415416798357,1,1,1,2018,7
0.2632100605272932,0.07101748723528029,0.09721745071535921,0.06821923897714385,ETH,6.401917196727186,4.605170185988092,268.9709384648053,270.56320857361703,20.72326583794641,0.16075737887811406,POS,2018-07-21,4.406719247264253,4.61512051684126,4.060443010546419,1,1,1,2018,7
0.004987541511039074,0.023716526617316044,0.01587334915629015,0.006975613736425242,ETH,11.505185589260007,9.374582815370232,37.32163357158737,43.459105932114674,24.1244632186419,0.004987541511039074,POS,2018-07-27,1.9459101490553132,5.327876168789581,1.3862943611198906,0,1,1,2018,7
0.7929925155296614,0.9162907318741551,0.7929925155296614,0.8241754429663494,ETH,12.102039026932724,8.539737155851132,28.391360847279437,35.45324786153504,18.636807261368347,0.7701082216960736,POS,2018-07-31,4.382026634673881,0.0,2.0794415416798357,0,1,1,2018,7
0.027615167032973367,0.0013990209137073409,0.0016985566355814771,0.0025966258472659783,ETH,3.258096538021482,3.1780538303479458,55.65333109703863,56.16926314035207,29.933606208922694,0.021663639636026324,POS,2018-08-11,0.6931471805599453,4.897839799950911,1.0986122886681098,1,1,1,2018,8
2.5649493574615367,5.953243334287785,5.762051382780177,5.081404364984463,ETH,14.628185917198993,11.945843599859694,20.652419798169134,3.0997248339875663,17.632497368050924,0.22314355131420976,POS,2018-08-11,4.762173934797756,3.6888794541139363,5.780743515792329,0,1,1,2018,8
0.0034938892542557796,0.01842913546836719,0.006975613736425242,0.007769737264360664,ETH,9.182866394975427,7.773173680482536,30.216538280842332,35.17408544070562,20.030118658386467,0.0026963615477426086,POS,2018-08-13,0.0,1.9459101490553132,6.456769655572163,1,1,1,2018,8
3.0299540964272498e-05,3.899923951977242e-05,3.7999278018290145e-05,3.9999200021332696e-05,ETH,11.631321645947928,10.906671321064639,40.64949178880193,48.82097258364675,26.722202398895575,1.3399910220802027e-05,POS,2018-08-17,0.6931471805599453,1.9459101490553132,1.791759469228055,1,1,1,2018,8
0.0003999200213269354,0.0065783153601225676,0.00018998195228600757,0.00036993156687964933,ETH,9.684709458731557,9.015662792972645,36.96583407787228,42.82430042872563,23.926012279925377,0.000329945561976036,POS,2018-09-09,5.44673737166631,1.791759469228055,7.00669522683704,1,1,1,2018,9
0.008079274587905689,8.699621571948669e-05,0.3579191695688927,0.273611545234999,BSC,16.426644269837674,11.48971824863241,20.204914506971797,29.876734588941936,16.541678864727594,0.0024908951432703074,POSA,2018-09-23,5.53338948872752,1.791759469228055,1.9459101490553132,1,1,1,2018,9
0.6621208019548225,0.20546825963420137,0.11929300618798318,0.15930878248488176,ETH,9.053452616439039,6.401917196727186,34.152057275695626,38.35919676734332,20.72326583794641,0.06503839617922222,POS,2018-09-26,1.0986122886681098,5.0238805208462765,5.655991810819852,1,1,1,2018,9
0.010843792983119962,0.004150375264746256,0.004835291115565639,0.0006015890090398633,ETH,9.836759970485419,8.714731714015052,26.326654490951245,31.64388366046124,19.255770623373696,0.10154886052133989,POS,2018-09-27,2.302585092994046,5.4638318050256105,1.6094379124341003,1,1,1,2018,9
0.046883585898850416,0.08791929803788351,0.07138999608667293,0.040661981718889635,ETH,10.182973629388371,8.644530439877432,27.229020257233508,32.30272574159685,19.619482434852056,0.03004412134837667,POS,2018-09-29,1.3862943611198906,3.7612001156935624,1.3862943611198906,1,1,1,2018,9
0.6981347220709844,0.712949807856125,0.6961426895397438,0.6960429836719709,ETH,15.061361406993127,11.623813674737871,23.06006076515647,31.716885411661284,18.513625216592107,0.6915959780672088,POS,2018-10-02,1.6094379124341003,0.0,3.8501476017100584,0,1,1,2018,10
0.005564489472412075,0.002097798082146129,0.0020379220255653256,0.0008296557404770997,ETH,10.595859432628322,8.944680683558895,30.842733831442946,37.078913955210396,20.72326583794641,0.005561506115071002,POS,2018-10-03,6.135564891081739,2.0794415416798357,0.6931471805599453,1,1,1,2018,10
0.0019181591559038237,0.0007697037020898381,0.0035337489481386086,0.0009795201135002552,ETH,8.984693690443855,8.878218658092228,36.71342635410116,22.795720061961468,23.025850930040455,0.0019181591559038237,POS,2018-10-21,5.768320995793772,1.6094379124341003,5.84354441703136,1,1,1,2018,10
